,distinct_id,locationSetting,notificationSettings,active_timespan,average_session_time,US,Facebook,Foodie,Google,Unknown,num_sessions,sessions_per_day,America/New_York,America/Los_Angeles,America/Chicago,Asia/Kolkata,America/Denver,other_timezone,commentAdded,commentLength,churned
63636,829CE213-05C8-4B83-BC21-C0D7945B1062,1,1,57.11556712962963,500.5384615384616,1,0,1,0,1,322,1.788888888888889,1,0,0,0,0,0,0,0.0,0
84364,82A56E03-A9BB-4548-B5FB-B7CF42E33BFC,1,1,0.0,,1,0,1,0,0,1,0.005555555555555556,0,0,0,0,0,1,0,0.0,0
92554,82A91FA8-C6CE-4DF0-9AB2-E6C642885B57,1,1,2.027083333333333,37.0,0,0,1,0,1,7,0.03888888888888889,0,0,0,1,0,0,0,0.0,1
83991,82AA96B3-1DA3-4E2F-A71F-50FC29B26C06,1,1,0.0,,1,0,1,0,0,1,0.005555555555555556,0,0,0,0,0,1,0,0.0,0
72675,82BAE83A-C414-4127-9488-58881E911ACD,1,0,0.0,,1,0,1,0,0,1,0.005555555555555556,0,0,0,0,0,1,0,0.0,0
79819,82BB1C4B-4006-45CB-83B2-D4051BB1F022,1,1,0.3333333333333333,,1,0,1,0,1,1,0.005555555555555556,1,0,0,0,0,0,0,0.0,1
73621,82D84B70-7A97-45FA-AB2F-0E59280C25AD,1,0,0.0,,0,0,1,0,0,1,0.005555555555555556,0,0,0,0,0,1,0,0.0,0
7284,82DE85A0-289A-4787-975B-9FC1AE95792A,1,0,137.8667939814815,221.0,1,0,0,1,1,35,0.19444444444444445,0,1,0,0,0,0,0,0.0,0
70814,82EC72A3-54ED-4C34-8234-2FA6F54BA088,0,1,0.3333333333333333,,1,0,1,0,1,1,0.005555555555555556,0,0,0,0,0,1,0,0.0,1
93346,82EED849-0746-474E-B1D4-F0EF1ADE4AC2,1,0,0.2970833333333333,63.33333333333334,1,0,1,0,1,21,0.11666666666666667,0,0,1,0,0,0,0,0.0,1
12272,82F1F86C-3AA5-4B85-9F2C-9D4AFB5E9B1E,1,1,0.33386574074074077,34.0,1,0,1,0,1,9,0.05,1,0,0,0,0,0,0,0.0,1
61456,831ABF4D-3C64-4C10-93FD-8A8805BFE22B,1,0,0.0,,1,0,1,0,0,1,0.005555555555555556,0,0,0,0,0,1,0,0.0,0
74141,83754FD6-4284-4F1F-BADD-E9B382B161E8,1,0,0.0,,1,0,1,0,0,1,0.005555555555555556,0,0,0,0,0,1,0,0.0,0
29426,8375E983-1377-4817-9B28-0D7BC042472D,1,1,90.36964120370371,48.26229508196721,1,0,1,0,1,225,1.25,1,0,0,0,0,0,10,13.151111111111112,0
22383,83797D12-961B-4430-9A37-C1A540FF1DB4,1,0,0.33439814814814817,86.0,1,0,1,0,1,8,0.044444444444444446,1,0,0,0,0,0,0,0.0,1
98166,838B5624-6FC7-4F43-BE1C-F4E68A68D857,1,0,0.2916666666666667,,0,0,1,0,1,3,0.016666666666666666,0,0,0,1,0,0,0,0.0,1
60680,838D8B82-28C3-4E16-B8AF-DC943B954808,1,1,0.0,,1,0,1,0,0,1,0.005555555555555556,0,0,0,0,0,1,0,0.0,0
100991,838DE42B-6881-416C-A889-863E6BCD03E8,1,0,78.39621527777778,,1,0,1,0,1,1,0.005555555555555556,1,0,0,0,0,0,0,0.0,1
104445,839A09BC-C059-41D3-A982-860FBA29F8BE,1,1,0.0,,1,0,1,0,0,1,0.005555555555555556,0,0,0,0,0,1,0,0.0,0
82725,839F20C2-E5B5-41AF-AB99-AC0B48530F52,1,0,141.24667824074075,79.71428571428571,1,0,1,0,1,23,0.12777777777777777,1,0,0,0,0,0,0,0.0,1
44241,83B1FBB9-D657-4AFE-BF2B-F16E2BFE749C,1,1,2.3899189814814816,26.5,1,1,0,0,1,19,0.10555555555555556,0,0,1,0,0,0,0,0.0,1
93360,83B28504-B049-4757-8CF5-3D514762BEAE,1,1,121.79662037037038,118.0,2,0,1,0,1,4,0.022222222222222223,1,0,0,0,0,0,0,0.0,1
108482,83BCA2FB-2D4D-4944-BF68-F1E5558BBF75,1,1,0.0,,1,0,1,0,0,1,0.005555555555555556,0,0,0,0,0,1,0,0.0,0
103602,83C14D66-8037-46AA-83AE-3B63592FEF13,1,0,0.3333333333333333,,0,0,1,0,1,3,0.016666666666666666,0,0,0,1,0,0,0,0.0,1
69476,83D15A8D-38E1-483E-B08C-E267100E71A8,1,0,127.72716435185185,32.333333333333336,0,0,1,0,1,1,0.005555555555555556,0,0,0,1,0,0,0,0.0,1
95788,83D33BF1-37C5-4F62-BBD2-E2EEFDB8C281,1,0,0.3333333333333333,,0,0,1,0,1,3,0.016666666666666666,0,0,0,1,0,0,0,0.0,1
73351,83D744E2-7753-4B14-A77B-A22BE5D79125,1,1,0.3333333333333333,,0,0,1,0,1,3,0.016666666666666666,0,0,0,1,0,0,0,0.0,1
52451,83E99DB0-315D-430E-8FBE-1C040C195D9E,1,1,204.29332175925927,61.53846153846154,1,0,1,0,1,127,0.7055555555555556,0,0,1,0,0,0,0,0.0,0
69348,83F92661-1C9D-4644-B5FF-1B3657D60FC2,1,1,0.0,,0,0,1,0,0,1,0.005555555555555556,0,0,0,0,0,1,0,0.0,0
60706,840118D3-C19A-4A34-8AFC-AB9BCCC05E3A,1,1,182.74832175925926,127.5,1,0,1,0,1,3,0.016666666666666666,1,0,0,0,0,0,0,0.0,0
109581,8404A500-73E6-467E-896C-A03B48400F15,1,0,4.553043981481482,167.88235294117646,0,0,0,1,1,74,0.4111111111111111,0,0,0,0,0,1,0,0.0,0
50909,8413484B-74BD-4833-9E36-687C627279EE,1,1,165.26938657407408,18.666666666666668,1,0,1,0,1,19,0.10555555555555556,1,0,0,0,0,0,0,0.0,0
76308,8419CE44-E536-43F1-BF6C-DFECC2F2AC20,1,1,62.037962962962965,95.0,1,0,1,0,1,4,0.022222222222222223,1,0,0,0,0,0,0,0.0,1
91475,84229f6e-f44f-4b91-94e5-57d30c1ae52b,1,0,0.0028125,,1,0,1,0,0,2,0.011111111111111112,0,0,0,0,0,1,0,0.0,1
82320,8427AC48-365D-459A-B544-37063E25C541,1,0,0.0,,1,0,1,0,0,1,0.005555555555555556,0,0,0,0,0,1,0,0.0,0
61211,8428344B-DBC7-4CD5-B88A-EF1402FC152B,1,0,0.0,,1,0,1,0,0,1,0.005555555555555556,0,0,0,0,0,1,0,0.0,0
102696,84300a9f-c1a7-4d46-9ad1-d400151956d6,1,0,0.0,,1,0,1,0,0,1,0.005555555555555556,0,0,0,0,0,1,0,0.0,0
47972,84308CBD-5BE5-413A-8854-916AE5EE6C42,1,1,0.29238425925925926,13.5,1,1,0,0,1,22,0.12222222222222222,0,1,0,0,0,0,0,0.0,1
164077,8432B083-FFBE-4514-A094-74C01A7057CF,1,0,59.046875,77.75,1,1,0,0,1,71,0.39444444444444443,1,0,0,0,0,0,0,0.0,0
180347,843B7BA1-5514-4A76-B942-D5BEFBBC75B6,1,0,13.067025462962963,48.5,1,0,1,0,1,14,0.07777777777777778,1,0,0,0,0,0,0,0.0,1
82250,843C2DC4-B509-44B7-B256-BF33C32F4A88,1,1,72.56359953703704,42.5,1,0,1,0,1,12,0.06666666666666667,1,0,0,0,0,0,0,0.0,1
101124,843D7AFA-553E-4F3F-B138-428879A3DAB5,1,0,0.33493055555555556,138.0,1,0,1,0,1,1,0.005555555555555556,0,1,0,0,0,0,0,0.0,1
65133,8441F34A-6ED6-4458-8B02-561DF0755A63,1,1,29.370833333333334,,1,0,1,0,1,1,0.005555555555555556,1,0,0,0,0,0,0,0.0,1
109167,84469807-CBB0-4531-914A-DAC0A08E344E,1,0,0.3333333333333333,,1,0,1,0,1,1,0.005555555555555556,0,0,1,0,0,0,0,0.0,1
84557,8448C75A-04BF-4D06-AAD9-14FE10356659,1,0,235.2730324074074,74.0,1,0,1,0,1,4,0.022222222222222223,0,1,0,0,0,0,0,0.0,0
68419,8449197E-A8A0-43C5-BE3D-26205591BC10,1,1,0.0,,1,0,1,0,0,1,0.005555555555555556,0,0,0,0,0,1,0,0.0,0
148127,84506F12-3D68-403B-B493-95070E3E88EB,1,0,0.3354976851851852,176.0,1,0,1,0,1,17,0.09444444444444444,1,0,0,0,0,0,0,0.0,1
10720,8451C89D-95E1-408F-B4C5-1647C415CC86,1,0,98.03331018518519,38.0,1,0,1,0,1,21,0.11666666666666667,0,1,0,0,0,0,0,0.0,1
76395,845a14c7-9add-4b0f-95ac-09f968ba9c08,1,0,0.007060185185185185,,0,0,1,0,0,5,0.027777777777777776,0,0,0,0,0,1,0,0.0,1
59328,8462E9F8-270E-4B2B-BB87-61C54767CC76,1,0,0.3333333333333333,,0,0,1,0,1,3,0.016666666666666666,0,0,0,1,0,0,0,0.0,1
174119,84634BD1-3C42-4001-8CE7-1E063882429F,1,0,54.900555555555556,117.0,1,1,0,0,1,37,0.20555555555555555,0,0,1,0,0,0,0,0.0,0
79207,8469E4E6-C690-488B-869F-A4D5557D904E,1,0,0.0,,1,0,1,0,0,1,0.005555555555555556,0,0,0,0,0,1,0,0.0,0
24964,84911A22-19BA-40E8-A481-A012B4DA0BF3,1,0,0.3341898148148148,36.0,1,0,1,0,1,11,0.06111111111111111,1,0,0,0,0,0,0,0.0,1
92679,84AC78F3-196C-4370-8371-05FAE258E8B3,1,0,0.3333333333333333,,0,0,1,0,1,3,0.016666666666666666,0,0,0,1,0,0,0,0.0,1
19981,84ADB356-5FB6-46F9-A7AB-66ED89C8C6C8,1,0,77.38247685185185,125.33333333333331,1,0,0,1,1,51,0.2833333333333333,1,0,0,0,0,0,1,0.47058823529411764,0
156417,84AF2B61-C73E-40F8-809B-205F7D1BA17F,1,0,0.29487268518518517,88.66666666666669,1,0,1,0,1,32,0.17777777777777778,0,0,1,0,0,0,0,0.0,0
93721,84C447F2-4B83-44E5-85CA-F87F91B59090,1,0,185.0929050925926,21.285714285714285,1,0,1,0,1,8,0.044444444444444446,1,0,0,0,0,0,0,0.0,0
6663,84C89B03-4009-4E69-90F2-FE6223809D9A,1,1,13.606539351851852,44.66666666666666,1,0,1,0,1,20,0.1111111111111111,1,0,0,0,0,0,0,0.0,1
45402,84C920E1-C70A-436B-9DC2-FBD34AECB7F4,1,0,57.22317129629629,74.33333333333333,1,0,1,0,1,35,0.19444444444444445,0,1,0,0,0,0,0,0.0,0
111281,84D5FB31-32DD-420A-A663-B47A686EA1F7,1,1,0.2916666666666667,,1,0,1,0,1,1,0.005555555555555556,1,0,0,0,0,0,0,0.0,1
108929,84DB2434-2AF2-4AD1-8A6D-B5D193C50F42,1,1,16.132326388888888,70.0,1,0,1,0,1,1,0.005555555555555556,0,1,0,0,0,0,0,0.0,1
96178,84ED6834-6806-4F1C-BE53-9019C70C01DA,1,0,180.8661574074074,51.0,2,0,1,0,1,4,0.022222222222222223,1,0,0,0,0,0,0,0.0,0
166659,84F4895B-A776-4F8D-9C08-0F73A98D235D,1,0,115.06547453703703,126.33333333333331,1,1,0,0,1,58,0.32222222222222224,1,0,0,0,0,0,0,0.0,0
52460,84F5488B-05D0-426D-8162-BF94F3E2DDEA,1,1,4.840381944444444,13.333333333333336,1,0,0,1,1,19,0.10555555555555556,1,0,0,0,0,0,0,0.0,1
105674,84FAC572-491D-4539-A0B3-325397AC3E07,1,0,0.33402777777777776,51.0,0,0,1,0,1,5,0.027777777777777776,0,0,0,1,0,0,0,0.0,1
98572,84a4064c-6c69-47a2-8e66-52a977da07fb,0,0,0.0011689814814814816,,0,0,1,0,0,4,0.022222222222222223,0,0,0,0,0,1,0,0.0,1
103496,84af10c8-03fd-4dd7-b28e-2bebebc74227,1,0,12.821886574074075,,0,0,1,0,0,13,0.07222222222222222,0,0,0,0,0,1,0,0.0,1
69497,84d1f42d678dc592,1,1,0.0032523148148148147,,1,0,1,0,1,4,0.022222222222222223,0,0,1,0,0,0,0,0.0,1
48444,851474C7-BC8B-4266-9502-2A3C8E3E200A,1,1,75.7246412037037,87.5,1,0,1,0,1,37,0.20555555555555555,1,0,0,0,0,0,0,0.0,0
165249,851558C8-6571-4EAB-84BC-4F5E27E4753F,1,0,290.4001851851852,93.5,1,1,0,0,1,37,0.20555555555555555,0,1,0,0,0,0,0,0.0,0
72012,85189866-1049-49E6-A4BE-1E6EBF86C895,1,0,46.92298611111111,62.375,1,0,1,0,1,94,0.5222222222222223,0,0,1,0,0,0,0,0.0,0
93704,85221fe5-68a4-4c49-a4e6-35c222106879,0,0,75.46210648148148,,1,0,1,0,0,8,0.044444444444444446,0,0,0,0,0,1,0,0.0,1
93151,85458e244edb68de,1,1,0.511099537037037,,0,0,1,0,1,35,0.19444444444444445,0,0,0,1,0,0,0,0.0,0
128861,85554E6E-3EA7-44BB-97CC-03C87D242DE8,1,1,0.3347222222222222,22.0,1,0,1,0,1,21,0.11666666666666667,1,0,0,0,0,0,0,0.0,1
88303,855871E4-5E45-49A7-8FBF-35F72CC05E42,1,0,0.0,,1,0,1,0,0,1,0.005555555555555556,0,0,0,0,0,1,0,0.0,0
24963,8558FBF3-3F57-4EE5-8C9C-D51BB742A6C2,1,1,38.57523148148148,59.125,1,1,0,0,1,104,0.5777777777777777,1,0,0,0,0,0,0,0.0,0
89186,855DBD97-D646-4885-9261-704400563E53,1,1,320.82158564814813,46.9,1,0,1,0,1,16,0.08888888888888889,0,0,1,0,0,0,0,0.0,0
1285,85723655-92CF-49C4-AD51-93A189AC1432,1,0,64.96347222222222,132.0,1,0,1,0,1,30,0.16666666666666666,1,0,0,0,0,0,0,0.0,0
69971,857612DF-81BC-43E2-B81A-A3A9303D5E91,1,0,220.36877314814814,88.5,1,0,1,0,1,21,0.11666666666666667,0,1,0,0,0,0,0,0.0,0
93743,85761A88-C388-4F2F-803D-C6197638597E,1,1,0.0,,1,0,1,0,0,1,0.005555555555555556,0,0,0,0,0,1,0,0.0,0
77025,858004BB-EBF9-4022-8126-2BF622C74F53,1,0,0.3349652777777778,62.5,1,0,1,0,1,10,0.05555555555555555,1,0,0,0,0,0,0,0.0,1
69375,85806aa48d58e64c,0,1,240.41896990740742,104.0,0,0,1,0,1,13,0.07222222222222222,0,0,0,1,0,0,0,0.0,0
54237,85A00981-93A4-4387-AF33-5F5C2074BD71,1,0,179.3309375,93.66666666666669,1,0,1,0,1,19,0.10555555555555556,0,0,1,0,0,0,0,0.0,0
13097,85A05818-1A65-4C09-A3FF-24FF3E51E45E,1,0,5.111030092592593,250.0,0,0,1,0,1,44,0.24444444444444444,0,0,0,0,0,1,0,0.0,0
58368,85A3A6BD-BE56-448F-A8EC-2265F05D76EB,1,1,14.674768518518519,206.5,1,0,0,1,1,58,0.32222222222222224,0,1,0,0,0,0,0,0.0,0
44549,85A926B7-4161-4C5C-8AA6-E8ED04C1C5B1,1,0,0.2948148148148148,135.0,1,0,1,0,1,35,0.19444444444444445,0,0,1,0,0,0,0,0.0,0
106165,85AB0AB6-E703-4841-AA2D-54704722A5CE,1,0,226.9478125,15.5,1,0,1,0,1,1,0.005555555555555556,0,0,1,0,0,0,0,0.0,0
90864,85AC1ECA-FF3F-4851-A94D-85D762B69102,1,0,127.25078703703704,,1,0,1,0,1,4,0.022222222222222223,1,0,0,0,0,0,0,0.0,1
179413,85ACB1CF-243A-4140-B121-93EF92E88DE9,1,0,0.36670138888888887,136.2,1,0,1,0,1,22,0.12222222222222222,1,0,0,0,0,0,0,0.0,1
73538,85B8B72E-D2C1-4E53-9059-59916A2792B4,1,0,0.3333333333333333,,0,0,1,0,1,7,0.03888888888888889,0,0,0,1,0,0,0,0.0,1
99045,85BABB8B-2588-4779-ADDE-7322FEBC8991,1,1,0.3334722222222222,12.0,0,0,1,0,1,4,0.022222222222222223,0,0,0,1,0,0,0,0.0,1
48187,85E5C286-D5A9-40C2-9E59-862FA5B40F86,1,1,0.2929513888888889,33.333333333333336,1,0,0,1,1,23,0.12777777777777777,1,0,0,0,0,0,0,0.0,1
65789,85E915DE-90ED-4E1A-9638-58230042B7BB,0,0,0.0,,1,0,1,0,0,1,0.005555555555555556,0,0,0,0,0,1,0,0.0,0
83543,85EC7774-3C03-46F1-ACB0-799FC577DD33,1,1,0.3333333333333333,,0,0,1,0,1,3,0.016666666666666666,0,0,0,1,0,0,0,0.0,1
109018,85b62442-ddc3-4a67-9b83-53fdd9a7a625,1,0,0.0027199074074074074,,1,0,1,0,0,2,0.011111111111111112,0,0,0,0,0,1,0,0.0,1
96573,8600AEDC-0081-4D35-9E55-418BE83709B1,1,0,0.0,,1,0,1,0,0,1,0.005555555555555556,0,0,0,0,0,1,0,0.0,0
100590,86136D27-ED19-4912-9B15-A9C4F5E22834,1,0,0.3333333333333333,,0,0,1,0,1,3,0.016666666666666666,0,0,0,1,0,0,0,0.0,1
108380,861b0a5d-9d0c-4acb-97ef-d8f347a341bb,1,1,0.0042824074074074075,,1,0,1,0,0,5,0.027777777777777776,0,0,0,0,0,1,0,0.0,1
73164,8623ACFF-DCD9-4350-99F3-CC8580BCE9C4,1,0,0.3333333333333333,,0,0,1,0,1,3,0.016666666666666666,0,0,0,1,0,0,0,0.0,1
82925,8625B674-76AB-4531-8041-9FCCA6AEF4C8,1,1,28.337881944444444,,1,0,1,0,1,9,0.05,0,0,1,0,0,0,0,0.0,1
46997,862C54BF-92DB-4056-B369-57C94583CDFE,1,0,233.03744212962962,91.75,1,0,1,0,1,107,0.5944444444444444,0,1,0,0,0,0,2,1.2710280373831775,0
90576,862a1dc0-9846-4847-913e-1f6a35181618,1,0,52.065162037037034,,1,0,1,0,0,13,0.07222222222222222,0,0,0,0,0,1,0,0.0,1
84604,863C48C2-2F6E-40FA-BA3D-C8E33F0C1D6D,1,0,0.0,,1,0,1,0,0,1,0.005555555555555556,0,0,0,0,0,1,0,0.0,0
70493,8643B4F2-0055-4478-8A08-F2B8F32850AC,1,1,145.56038194444446,,1,0,1,0,1,1,0.005555555555555556,0,0,1,0,0,0,0,0.0,1
84894,8646C21E-1688-400D-8625-61FB03163153,1,0,91.14511574074074,34.785714285714285,1,0,1,0,1,3,0.016666666666666666,0,0,1,0,0,0,0,0.0,1
52925,86473291-29D9-4CF4-8B7F-7AED0237DED7,1,1,21.822094907407408,51.0,1,0,0,1,1,20,0.1111111111111111,1,0,0,0,0,0,0,0.0,1
83509,86484B61-1B2B-4892-87A8-2E0482718E5A,1,1,213.59596064814815,44.72727272727273,1,0,1,0,1,3,0.016666666666666666,0,1,0,0,0,0,0,0.0,0
83571,864C80E4-4444-4606-9609-F76F7AFC4E1E,1,0,0.2916666666666667,,0,0,1,0,1,2,0.011111111111111112,0,0,0,1,0,0,0,0.0,1
85540,864E34AC-FBE8-4C7C-AACF-B827890F063A,1,0,0.2919212962962963,22.0,1,0,1,0,1,4,0.022222222222222223,0,1,0,0,0,0,0,0.0,1
10624,866D2463-8B7D-4433-973B-1152285504FE,1,1,207.31716435185186,36.93333333333333,1,0,1,0,1,77,0.42777777777777776,0,1,0,0,0,0,0,0.0,0
66207,866D4E5A-E422-4278-9492-01E84BB2A7E2,1,0,204.49663194444443,41.6,1,0,1,0,1,11,0.06111111111111111,1,0,0,0,0,0,0,0.0,0
70583,866F0631-15CB-40CD-8E0A-04753AFFB01A,1,1,0.2916666666666667,,0,0,1,0,1,2,0.011111111111111112,0,0,0,1,0,0,0,0.0,1
108680,866d100a-9c50-4c15-8f6f-7a9ab29220c7,1,1,0.0,,1,0,1,0,0,1,0.005555555555555556,0,0,0,0,0,1,0,0.0,0
34345,867A6175-FB18-4079-BF45-EA18CAE4CBD8,1,1,0.2919212962962963,10.0,1,0,1,0,1,6,0.03333333333333333,1,0,0,0,0,0,0,0.0,1
64630,8682521C-C22C-4EB3-9113-7B14799EBA22,1,0,317.22775462962966,51.31034482758621,1,0,1,0,1,6,0.03333333333333333,0,1,0,0,0,0,0,0.0,0
73289,868A3603-D67E-4163-B5F0-9AF4ED7E6BA6,1,1,3.254259259259259,16.0,1,0,1,0,1,9,0.05,1,0,0,0,0,0,0,0.0,1
79354,869054B6-1849-4982-9EDF-72116AC02624,1,0,0.0,,1,0,1,0,0,1,0.005555555555555556,0,0,0,0,0,1,0,0.0,0
161059,8690BDA5-E0D4-4A7E-A3AC-B0B97ACE361D,1,0,47.92623842592592,28.0,1,0,1,0,1,15,0.08333333333333333,0,1,0,0,0,0,0,0.0,1
1819,86ABA2B2-A861-4DAE-BB55-065C0D04001A,1,0,23.92439814814815,79.0,1,0,1,0,1,49,0.2722222222222222,1,0,0,0,0,0,0,0.0,0
154010,86BA650F-DCD5-4B06-83B2-B84E63922DF2,1,0,89.57068287037038,97.3125,1,0,1,0,1,79,0.4388888888888889,1,0,0,0,0,0,0,0.0,0
71839,86BE8F07-1EF3-4099-B790-BEB9ED4AA4F2,1,0,0.2916666666666667,,0,0,1,0,1,3,0.016666666666666666,0,0,0,1,0,0,0,0.0,1
73476,86CD581C-4D0A-4E99-9F55-5B087DCA1056,1,1,169.4676736111111,58.81818181818182,1,0,1,0,1,5,0.027777777777777776,0,1,0,0,0,0,0,0.0,0
68758,86EC084D-EB5F-45CC-9CF1-04802B719C82,1,0,0.2916666666666667,,0,0,1,0,1,3,0.016666666666666666,0,0,0,1,0,0,0,0.0,1
79371,86F7AD45-496A-4B79-85B2-D5432D4951A0,1,0,0.0,,1,0,1,0,0,1,0.005555555555555556,0,0,0,0,0,1,0,0.0,0
41529,86FBD1DF-100E-4A36-9A4B-8B1CF7B11E1C,1,1,346.2823726851852,69.75,1,0,1,0,1,12,0.06666666666666667,0,0,1,0,0,0,0,0.0,0
94843,86FE70F0-A4EA-4A1D-8F53-9A4B6FAD0305,1,0,0.0,,1,0,1,0,0,1,0.005555555555555556,0,0,0,0,0,1,0,0.0,0
101441,86a36805-08b2-4336-abdf-1a3da002677a,1,0,0.0035185185185185185,,1,0,1,0,0,4,0.022222222222222223,0,0,0,0,0,1,0,0.0,1
66487,8705A3B8-30A7-404B-A482-C3A87498F0CD,1,1,0.0,,0,0,1,0,0,1,0.005555555555555556,0,0,0,0,0,1,0,0.0,0
64750,870d26d9-2f47-4d1d-9a1a-ec4647fd803c,0,1,128.8471064814815,,1,0,1,0,0,8,0.044444444444444446,0,0,0,0,0,1,0,0.0,1
69395,8723AEAB-D7A6-40EA-824D-DADB86125F87,1,1,0.0,,0,0,1,0,0,1,0.005555555555555556,0,0,0,0,0,1,0,0.0,0
96775,8725E0F3-C31D-4DAF-891B-F0CE0A2B4BC5,1,1,399.7424537037037,68.0,1,0,1,0,1,13,0.07222222222222222,0,1,0,0,0,0,0,0.0,0
64756,872C8582-1297-4F0D-BD85-07F0CBDF1B34,1,1,0.3333333333333333,,0,0,1,0,1,3,0.016666666666666666,0,0,0,1,0,0,0,0.0,1
175846,87307BD6-824D-4D0D-9C87-59399CA7BE6D,1,0,0.29486111111111113,45.6,1,1,0,0,1,31,0.17222222222222222,0,1,0,0,0,0,0,0.0,0
105429,8733BFBF-6F7F-470B-B869-B2CE1BCF67A0,1,1,0.0,,1,0,1,0,0,1,0.005555555555555556,0,0,0,0,0,1,0,0.0,0
42390,874b20ef7521280e,0,0,0.6796296296296296,,0,0,1,0,1,498,2.7666666666666666,0,0,0,1,0,0,1,0.024096385542168676,0
96397,87529D31-F56B-4F9E-9F28-58808C2F43DE,1,0,0.3333333333333333,,0,0,1,0,1,3,0.016666666666666666,0,0,0,1,0,0,0,0.0,1
68562,8754AE1F-FD80-49DF-8007-F023CA74762C,1,1,232.35570601851853,28.6,1,0,1,0,1,9,0.05,1,0,0,0,0,0,0,0.0,0
5078,8773B112-8B3E-40AC-8A4B-A25D27850738,1,1,0.33543981481481483,79.66666666666667,1,0,1,0,1,12,0.06666666666666667,0,1,0,0,0,0,0,0.0,1
78696,877C97CD-BC86-4DF9-9313-F10EEE996CB8,1,1,0.0,,0,0,1,0,0,1,0.005555555555555556,0,0,0,0,0,1,0,0.0,0
86035,877E399F-31A8-4F7B-ADB7-B8C87DC889AE,1,0,0.0,,1,0,1,0,0,1,0.005555555555555556,0,0,0,0,0,1,0,0.0,0
68101,87863596-e95a-4f23-892f-59e4e484774f,1,0,0.010405092592592593,,0,0,1,0,0,3,0.016666666666666666,0,0,0,0,0,1,0,0.0,1
44161,8786E14D-E7C1-4438-A6A0-FF705ABDA282,1,0,6.120428240740741,24.0,1,0,0,1,1,31,0.17222222222222222,0,1,0,0,0,0,0,0.0,0
71557,87AB337D-AC44-4271-B4D0-A2B43D195683,0,1,122.37701388888888,124.0,1,0,1,0,1,9,0.05,0,1,0,0,0,0,0,0.0,1
150553,87AC2863-50AA-4F80-9840-BB418282F02E,1,0,132.2607986111111,140.78947368421052,1,0,1,0,1,50,0.2777777777777778,0,1,0,0,0,0,0,0.0,0
109819,87AEE519-F3F0-4D35-903B-7981AC3CBDA5,1,1,0.5837037037037037,32.0,1,0,1,0,1,7,0.03888888888888889,0,1,0,0,0,0,0,0.0,1
79218,87B84B7D-98DA-480F-8AA3-DCB8593CFC57,1,1,119.39233796296297,35.0,1,0,1,0,1,8,0.044444444444444446,0,1,0,0,0,0,0,0.0,1
109830,87C989A3-D34E-4E81-97C1-CCC69D9F7AC0,1,0,0.0,,0,0,1,0,0,1,0.005555555555555556,0,0,0,0,0,1,0,0.0,0
96722,87D2D9B7-7C95-4110-BC46-221349D417F5,1,1,0.0,,1,0,1,0,0,1,0.005555555555555556,0,0,0,0,0,1,0,0.0,0
106116,87D7F803-5E4C-494B-A6D0-DF80D464E1C4,1,0,0.3333333333333333,,1,0,1,0,1,2,0.011111111111111112,0,0,1,0,0,0,0,0.0,1
46445,87F52467-72C8-4E6B-80FD-411BD3809F04,1,1,391.0872685185185,130.63636363636363,1,1,0,0,1,92,0.5111111111111111,0,1,0,0,0,0,0,0.0,0
97169,8803E1B1-CB9F-4311-95FF-64F48FA21E6E,1,1,0.36511574074074077,41.0,1,0,1,0,1,11,0.06111111111111111,1,0,0,0,0,0,0,0.0,1
79192,880C9FA2-203E-48D1-8C58-D4BFA5FCA60E,1,1,376.7291319444444,62.46666666666667,1,0,1,0,1,74,0.4111111111111111,0,1,0,0,0,0,0,0.0,0
70556,8816629f-e364-4658-9a35-1b944364e851,1,1,0.0008217592592592593,,1,0,1,0,0,2,0.011111111111111112,0,0,0,0,0,1,0,0.0,1
73876,882D1BDE-1DFD-4A4C-A376-F0B93068B4D8,1,1,0.0,,1,0,1,0,0,1,0.005555555555555556,0,0,0,0,0,1,0,0.0,0
92159,883069B4-6862-4631-8D63-EA93295AD35B,1,0,0.3333333333333333,,0,0,1,0,1,3,0.016666666666666666,0,0,0,1,0,0,0,0.0,1
6626,88352816-DE08-436C-BCC2-977C3880F035,1,1,0.3910300925925926,110.0,1,0,1,0,1,11,0.06111111111111111,1,0,0,0,0,0,0,0.0,1
79812,883BDA46-4356-4FD3-8448-DCB870E874CD,1,1,0.5784953703703704,94.0,1,0,1,0,1,9,0.05,1,0,0,0,0,0,0,0.0,1
73601,883D6C89-00C2-4BC9-AF86-043AA89825C6,1,0,0.3333333333333333,,0,0,1,0,1,3,0.016666666666666666,0,0,0,1,0,0,0,0.0,1
47692,8844E940-9945-49CF-8289-8EE36C038665,1,0,99.14486111111111,53.5,1,0,1,0,1,11,0.06111111111111111,0,1,0,0,0,0,0,0.0,1
50394,885430F9-9470-46A2-9AAB-0AF9FF3DBC7C,1,1,0.2945023148148148,116.5,1,1,0,0,1,16,0.08888888888888889,1,0,0,0,0,0,0,0.0,1
107050,8857BB97-F7E4-4942-8073-B0F79E415794,1,0,0.0,,1,0,1,0,0,1,0.005555555555555556,0,0,0,0,0,1,0,0.0,0
84545,88619DBD-2D59-4B3B-AF90-08E448293F3A,1,0,0.0,,1,0,1,0,0,1,0.005555555555555556,0,0,0,0,0,1,0,0.0,0
